supplier_lead_time,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,on_time_delivery,Promised_Lead_Time,Is_Weekend_Order,Is_Peak_Season,Is_Weekend_Delivery,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,DayOfYear_sin,DayOfYear_cos,supplier_on_time_rate,supplier_delay_rate,supplier_count,Reliable_Supplier,Risky_Supplier,Experienced_Supplier,Risk_Combo,Almost_Certain_OnTime,Very_Likely_Delayed,Safe_Combo,Extreme_Risk,Cost_per_Day,Distance_per_Day,log_Promised_Lead_Time,sqrt_Promised_Lead_Time,log_shipping_distance_km,sqrt_shipping_distance_km,log_unit_price,sqrt_unit_price,log_Risk_Combo,sqrt_Risk_Combo,log_supplier_delay_rate,sqrt_supplier_delay_rate,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,Lead_Bin_Fast,Lead_Bin_Normal,Lead_Bin_Slow,Lead_Bin_VerySlow,Dist_Bin_Regional,Dist_Bin_National,Dist_Bin_Continental,Dist_Bin_International,Price_Quantile_MediumLow,Price_Quantile_Medium,Price_Quantile_MediumHigh,Price_Quantile_High,supplier_rating_2.6,supplier_rating_2.7,supplier_rating_2.8,supplier_rating_2.9,supplier_rating_3.0,supplier_rating_3.1,supplier_rating_3.2,supplier_rating_3.3,supplier_rating_3.4,supplier_rating_3.5,supplier_rating_3.6,supplier_rating_3.7,supplier_rating_3.8,supplier_rating_3.9,supplier_rating_4.0,supplier_rating_4.1,supplier_rating_4.2,supplier_rating_4.3,supplier_rating_4.4,supplier_rating_4.5,supplier_rating_4.6,supplier_rating_4.7,supplier_rating_4.8,supplier_rating_4.9,supplier_rating_5.0
8,Sea,1093,90,1540.23,138620.7,Cloudy,West,No,96.1,EcomExpress,1,8,0,0,0,0.8660254,-0.5,0.43388373,-0.90096885,0.9540666,-0.29959476,0.30036363,0.69963634,2,0,1,0,66.77329,0,0,0,0,171.13667,121.44444,2.1972246,2.828427,6.997596,33.06055,7.340336,39.245766,4.2161684,8.171493,0.53041434,0.8364427,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Air,31,36,2352.43,84687.48,Rainy,East,No,86.8,BlueDart,0,9,0,0,0,-1.0,-1.8369701e-16,0.7818315,0.6234898,-0.9947883,-0.10196189,0.2549091,0.7450909,2,0,1,0,8.784622,0,0,0,0,235.243,3.1,2.3025851,3.0,3.465736,5.5677643,7.763629,48.501854,2.280812,2.9638863,0.5568066,0.8631865,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,Air,925,65,4373.11,284252.16,Cloudy,West,Yes,96.1,BlueDart,1,3,0,0,1,0.5,-0.8660254,0.9749279,-0.22252093,0.6300721,-0.77653664,0.31466666,0.6853333,1,0,1,0,21.074,0,1,0,1,1093.2775,231.25,1.3862944,1.7320508,6.8308744,30.413813,8.383458,66.12949,3.0944004,4.5906425,0.52196336,0.8278486,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Road,203,30,4713.6,141408.0,Storm,Central,Yes,90.8,EcomExpress,0,10,0,0,0,-0.5,-0.8660254,0.0,1.0,-0.4689652,-0.8832167,0.2670476,0.73295236,1,0,1,0,22.208458,0,0,0,0,428.5091,18.454546,2.3978953,3.1622777,5.31812,14.247807,8.45842,68.65566,3.1445167,4.712585,0.5498265,0.85612637,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Road,329,87,4549.72,395825.62,Cloudy,South,No,85.5,FedEx,1,3,1,0,0,-0.5,-0.8660254,-0.9749279,-0.22252093,-0.21127576,-0.97742647,0.30036363,0.69963634,2,0,1,0,9.00432,0,0,0,0,1137.43,82.25,1.3862944,1.7320508,5.799093,18.138357,8.42304,67.451614,2.303017,3.00072,0.53041434,0.8364427,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8,Road,578,98,3408.67,334049.66,Storm,Central,No,74.7,FedEx,0,8,1,0,0,-0.8660254,0.5,-0.7818315,0.6234898,-0.893579,0.44890594,0.24382609,0.7561739,3,0,1,0,41.014874,0,0,0,0,378.74112,64.22222,2.1972246,2.828427,6.3613024,24.04163,8.134371,58.383816,3.7380238,6.4042854,0.56313753,0.8695826,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Sea,1409,67,2642.13,177022.7,Storm,East,No,88.7,BlueDart,0,4,0,0,0,0.5,-0.8660254,0.43388373,-0.90096885,0.6166212,-0.78726,0.28730392,0.7126961,3,0,1,0,43.018337,0,0,0,0,528.426,281.8,1.609438,2.0,7.251345,37.536648,7.8797193,51.401653,3.7846062,6.5588365,0.5380688,0.8442133,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10,Air,121,3,1824.32,5472.96,Clear,East,Yes,98.8,FedEx,0,10,0,0,1,-0.8660254,0.5,0.9749279,-0.22252093,-0.86923283,0.49440297,0.24382609,0.7561739,3,0,1,0,16.711443,0,0,0,0,165.84727,11.0,2.3978953,3.1622777,4.804021,11.0,7.5095105,42.71206,2.874211,4.087963,0.56313753,0.8695826,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,Road,528,91,326.07,29672.37,Rainy,West,Yes,91.2,FedEx,1,5,0,0,1,1.0,6.123234e-17,0.7818315,0.6234898,0.89929616,0.4373401,0.30036363,0.69963634,2,0,1,0,21.968582,0,0,0,0,54.345,88.0,1.7917595,2.236068,6.2709885,22.97825,5.790174,18.05741,3.1341274,4.6870656,0.53041434,0.8364427,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9,Air,48,59,3048.92,179886.28,Rainy,Central,No,75.4,DHL,0,9,1,0,0,0.8660254,-0.5,-0.9749279,-0.22252093,0.89645624,-0.44313222,0.24382609,0.7561739,3,0,1,0,10.072236,0,0,0,0,304.892,4.8,2.3025851,3.0,3.8918202,6.928203,8.022871,55.217026,2.4044409,3.1736786,0.56313753,0.8695826,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Road,577,30,4673.31,140199.3,Rainy,East,Yes,87.9,Delhivery,0,5,0,0,1,0.5,-0.8660254,0.0,1.0,0.5610336,-0.827793,0.2670476,0.73295236,1,0,1,0,24.810438,0,0,0,0,778.885,96.166664,1.7917595,2.236068,6.359574,24.020824,8.449837,68.36161,3.250779,4.9810076,0.5498265,0.85612637,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,Road,316,14,1221.69,17103.66,Rainy,East,No,78.9,EcomExpress,1,2,0,0,1,-0.8660254,0.5,-0.43388373,-0.90096885,-0.90849173,0.4179029,0.28730392,0.7126961,3,0,1,0,5.929631,0,0,0,0,407.23,105.333336,1.0986123,1.4142135,5.7589016,17.776388,7.1088085,34.952682,1.9358066,2.4350834,0.5380688,0.8442133,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9,Sea,690,22,3142.97,69145.34,Clear,West,Yes,72.3,EcomExpress,0,9,0,1,0,-0.5,0.8660254,0.0,1.0,-0.6644835,0.74730295,0.33107692,0.6689231,6,0,1,0,47.560432,0,0,0,0,314.297,69.0,2.3025851,3.0,6.53814,26.26785,8.053242,56.0622,3.882809,6.896407,0.51217854,0.8178772,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Sea,42,81,3559.92,288353.53,Storm,West,No,86.0,EcomExpress,0,10,0,0,0,0.8660254,0.5,-0.43388373,-0.90096885,0.53767735,0.8431507,0.24382609,0.7561739,3,0,1,0,10.73767,0,0,0,0,323.6291,3.8181818,2.3978953,3.1622777,3.7612002,6.4807405,8.177774,59.665066,2.4628034,3.2768383,0.56313753,0.8695826,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Road,1066,74,3742.13,276917.62,Rainy,West,No,94.6,EcomExpress,0,2,0,0,0,-0.8660254,-0.5,0.9749279,-0.22252093,-0.69135123,-0.72251886,0.24382609,0.7561739,3,0,1,0,17.633976,0,1,0,1,1247.3767,355.33334,1.0986123,1.4142135,6.972606,32.649654,8.227677,61.17295,2.9249866,4.1992826,0.56313753,0.8695826,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Air,607,68,4081.24,277524.3,Clear,South,Yes,90.0,EcomExpress,0,3,0,0,0,-0.8660254,-0.5,0.7818315,0.6234898,-0.76211405,-0.6474428,0.28730392,0.7126961,3,0,1,0,15.116284,0,0,0,0,1020.31,151.75,1.3862944,1.7320508,6.410175,24.63737,8.314401,63.884583,2.7798302,3.8879666,0.5380688,0.8442133,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,Road,1132,13,1830.87,23801.31,Clear,South,No,86.9,DHL,1,4,1,1,0,-0.5,0.8660254,-0.7818315,0.6234898,-0.7607201,0.6490801,0.3458182,0.65418184,2,0,1,0,32.23808,0,0,0,0,366.174,226.4,1.609438,2.0,7.0326242,33.645206,7.5130925,42.788666,3.5036962,5.677859,0.5033065,0.80881506,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,Air,1128,85,2339.01,198815.84,Rainy,South,No,98.7,FedEx,0,4,0,0,0,-0.8660254,0.5,0.0,1.0,-0.9708824,0.23955657,0.2670476,0.73295236,1,0,1,0,36.00262,0,0,0,0,467.802,225.6,1.609438,2.0,7.0290875,33.585712,7.7579103,48.36331,3.6109889,6.0002184,0.5498265,0.85612637,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7,Sea,780,44,2554.5,112398.0,Cloudy,East,Yes,83.1,FedEx,0,7,0,0,0,-0.8660254,0.5,0.0,1.0,-0.93507487,0.35445023,0.28730392,0.7126961,3,0,1,0,43.90208,0,0,0,0,319.3125,97.5,2.0794415,2.6457512,6.660575,27.92848,7.846003,50.54206,3.8044841,6.6258645,0.5380688,0.8442133,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Sea,544,36,4417.8,159040.8,Cloudy,North,Yes,70.3,BlueDart,1,6,1,0,0,-1.0,-1.8369701e-16,-0.9749279,-0.22252093,-0.9231579,-0.38442105,0.28730392,0.7126961,3,0,1,0,27.538576,0,0,0,0,631.11426,77.71429,1.9459101,2.4494898,6.300786,23.323807,8.393623,66.46653,3.3512568,5.247721,0.5380688,0.8442133,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Sea,1067,3,1956.47,5869.41,Cloudy,Central,Yes,85.3,Delhivery,0,6,1,0,0,1.2246469e-16,-1.0,-0.9749279,-0.22252093,0.37945285,-0.9252111,0.33078304,0.66921693,3,0,1,0,46.85857,0,0,0,0,279.49573,152.42857,1.9459101,2.4494898,6.973543,32.664967,7.579408,44.232002,3.8682501,6.845332,0.5123546,0.8180568,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7,Air,709,19,2250.92,42767.48,Storm,Central,Yes,89.4,DHL,1,7,0,1,0,0.5,0.8660254,0.9749279,-0.22252093,0.28829065,0.95754296,0.31466666,0.6853333,1,0,1,0,38.810425,0,0,0,0,281.365,88.625,2.0794415,2.6457512,6.565265,26.627054,7.7195387,47.443863,3.6841288,6.2298017,0.52196336,0.8278486,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7,Air,312,14,2415.05,33810.7,Cloudy,South,Yes,91.9,EcomExpress,0,7,0,1,0,-0.5,0.8660254,-0.43388373,-0.90096885,-0.70214796,0.71203107,0.2549091,0.7450909,2,0,1,0,21.488422,0,0,0,0,301.88126,39.0,2.0794415,2.6457512,5.7462034,17.66352,7.7898893,49.143158,3.1130006,4.6355605,0.5568066,0.8631865,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,Air,490,91,2939.87,267528.16,Storm,North,Yes,81.7,BlueDart,0,3,1,0,0,0.5,-0.8660254,-0.9749279,-0.22252093,0.68197215,-0.73137814,0.2549091,0.7450909,2,0,1,0,13.188109,0,0,0,0,734.9675,122.5,1.3862944,1.7320508,6.196444,22.135944,7.9864607,54.22057,2.6524043,3.6315436,0.5568066,0.8631865,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8,Road,613,26,2037.04,52963.04,Cloudy,Central,Yes,92.1,DHL,0,8,0,0,0,-0.5,-0.8660254,0.0,1.0,-0.4689652,-0.8832167,0.2549091,0.7450909,2,0,1,0,42.499985,0,0,0,0,226.33778,68.111115,2.1972246,2.828427,6.419995,24.758837,7.619744,45.13358,3.7727606,6.5192013,0.5568066,0.8631865,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Road,25,10,3572.49,35724.9,Cloudy,South,Yes,82.0,BlueDart,0,2,0,1,0,-0.5,0.8660254,0.7818315,0.6234898,-0.6515304,0.7586226,0.2549091,0.7450909,2,0,1,0,1.8627273,0,0,0,0,1190.83,8.333333,1.0986123,1.4142135,3.2580965,5.0,8.181298,59.77031,1.0517747,1.3648176,0.5568066,0.8631865,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,Air,971,17,793.92,13496.64,Clear,Central,No,83.8,BlueDart,0,8,0,0,0,-0.8660254,0.5,0.43388373,-0.90096885,-0.9850557,0.17223625,0.24382609,0.7561739,3,0,1,0,64.78898,0,0,0,0,88.21333,107.888885,2.1972246,2.828427,6.879356,31.160873,6.6782413,28.176586,4.1864524,8.04916,0.56313753,0.8695826,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,Road,1197,70,1298.36,90885.2,Cloudy,West,Yes,94.5,DHL,0,6,1,0,1,0.8660254,-0.5,-0.7818315,0.6234898,0.888701,-0.45848712,0.24382609,0.7561739,3,0,1,0,58.845455,0,0,0,0,185.48,171.0,1.9459101,2.4494898,7.088409,34.597687,7.169627,36.032764,4.0917654,7.671079,0.56313753,0.8695826,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Air,651,46,169.97,7818.62,Clear,South,No,98.5,DHL,1,8,0,1,1,-0.5,0.8660254,-0.43388373,-0.90096885,-0.782597,0.6225287,0.28730392,0.7126961,3,0,1,0,42.818783,0,0,0,0,18.885555,72.333336,2.1972246,2.828427,6.4800444,25.514702,5.141488,13.037254,3.7800624,6.5436063,0.5380688,0.8442133,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9,Sea,606,30,1527.33,45819.9,Clear,North,Yes,94.9,DHL,0,9,0,1,1,0.5,0.8660254,-0.43388373,-0.90096885,0.0859061,0.99630326,0.30036363,0.69963634,2,0,1,0,44.454895,0,0,0,0,152.733,60.6,2.3025851,3.0,6.408529,24.617067,7.331931,39.08107,3.8167205,6.6674504,0.53041434,0.8364427,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Air,392,40,467.91,18716.4,Storm,South,No,78.8,DHL,0,9,0,0,1,-0.8660254,-0.5,0.43388373,-0.90096885,-0.513901,-0.8578495,0.24382609,0.7561739,3,0,1,0,33.48338,0,0,0,0,46.791,39.2,2.3025851,3.0,5.9738097,19.79899,6.1504107,21.631227,3.5404775,5.786483,0.56313753,0.8695826,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Road,369,63,4855.87,305919.8,Cloudy,South,No,97.7,EcomExpress,0,3,0,0,0,-0.8660254,-0.5,-0.43388373,-0.90096885,-0.7944973,-0.6072676,0.33078304,0.66921693,3,0,1,0,9.415882,0,0,0,0,1213.9675,92.25,1.3862944,1.7320508,5.913503,19.209373,8.48815,69.684074,2.3433318,3.068531,0.5123546,0.8180568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8,Sea,945,57,3850.4,219472.8,Clear,West,Yes,88.7,FedEx,0,8,0,0,0,1.2246469e-16,-1.0,0.7818315,0.6234898,0.0966127,-0.99532205,0.24382609,0.7561739,3,0,1,0,63.21614,0,0,0,0,427.82224,105.0,2.1972246,2.828427,6.8522425,30.740852,8.256192,62.05159,4.1622543,7.9508576,0.56313753,0.8695826,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Sea,1195,64,2474.64,158376.95,Cloudy,West,No,94.6,DHL,0,5,0,0,1,-0.8660254,-0.5,0.7818315,0.6234898,-0.83437014,-0.55120456,0.2549091,0.7450909,2,0,1,0,48.244637,0,0,0,0,412.44,199.16667,1.7917595,2.236068,7.086738,34.56877,7.8142543,49.745754,3.8968005,6.945836,0.5568066,0.8631865,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Road,320,45,2040.82,91836.9,Clear,Central,Yes,83.0,DHL,0,2,0,1,0,-0.5,0.8660254,0.9749279,-0.22252093,-0.7262249,0.6874572,0.28730392,0.7126961,3,0,1,0,5.986647,0,0,0,0,680.2733,106.666664,1.0986123,1.4142135,5.771441,17.888544,7.621597,45.175434,1.9440007,2.4467626,0.5380688,0.8442133,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Air,1439,17,3670.15,62392.55,Clear,East,No,97.0,EcomExpress,1,7,1,0,1,0.8660254,-0.5,-0.7818315,0.6234898,0.9373419,-0.34841082,0.31466666,0.6853333,1,0,1,0,73.83096,0,0,0,0,458.76874,179.875,2.0794415,2.6457512,7.2723985,37.934155,8.208261,60.581764,4.315232,8.592494,0.52196336,0.8278486,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9,Road,1486,99,4567.0,426598.7,Clear,East,Yes,75.6,EcomExpress,0,9,0,0,0,1.0,6.123234e-17,0.0,1.0,0.93957,0.3423569,0.2549091,0.7450909,2,0,1,0,106.35428,0,0,0,0,456.7,148.6,2.3025851,3.0,7.304516,38.54867,8.42683,67.57958,4.6761346,10.312821,0.5568066,0.8631865,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Sea,232,90,1940.03,174602.7,Storm,North,Yes,72.0,FedEx,1,8,1,0,1,-1.0,-1.8369701e-16,-0.9749279,-0.22252093,-0.9994446,-0.033323526,0.31466666,0.6853333,1,0,1,0,18.202454,0,0,0,0,215.55888,25.777779,2.1972246,2.828427,5.4510384,15.231546,7.570974,44.045773,2.955038,4.2664332,0.52196336,0.8278486,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
