order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,product_id
151.0,7789.0,3.2,9.0,2024-05-23,2024-06-01,2024-06-04,Road,607.0,71.0,2228.11,158195.81,Rainy,South,Yes,82.1,BlueDart,Weather,0.0,P0027
152.0,2766.0,4.8,9.0,2024-11-23,2024-12-02,2024-12-07,Sea,61.0,76.0,3990.57,303283.32,Clear,South,Yes,88.1,FedEx,Customs,0.0,P0009
153.0,8125.0,3.5,2.0,2024-09-13,2024-09-15,2024-09-15,Air,1462.0,69.0,2877.63,198556.47,Cloudy,East,No,84.5,DHL,Weather,1.0,P0079
154.0,9344.0,2.6,6.0,2024-04-27,2024-05-03,2024-05-07,Air,1123.0,32.0,4779.6,152947.2,Clear,Central,No,89.1,FedEx,Traffic,0.0,P0015
155.0,3261.0,4.1,3.0,2024-07-22,2024-07-25,2024-07-25,Air,1129.0,95.0,3145.08,298782.6,Clear,West,No,78.9,Delhivery,Weather,1.0,P0090
156.0,5002.0,2.7,3.0,2024-07-28,2024-07-31,2024-08-05,Air,621.0,28.0,2343.56,65619.68,Rainy,Central,Yes,72.2,DHL,Operational,0.0,P0042
157.0,7352.0,3.0,10.0,2024-10-22,2024-11-01,2024-11-05,Air,846.0,64.0,3225.09,206405.76,Cloudy,Central,No,100.0,EcomExpress,Operational,0.0,P0077
158.0,6897.0,3.0,7.0,2024-07-21,2024-07-28,2024-08-02,Road,843.0,91.0,1705.65,155214.15,Clear,West,Yes,82.9,BlueDart,Weather,0.0,P0051
159.0,3242.0,2.5,5.0,2024-09-13,2024-09-18,2024-09-23,Sea,1047.0,37.0,3656.73,135299.01,Clear,West,No,99.7,BlueDart,Customs,0.0,P0063
160.0,8509.0,2.6,4.0,2024-06-03,2024-06-07,2024-06-08,Sea,743.0,11.0,2898.25,31880.75,Cloudy,South,Yes,76.5,EcomExpress,Traffic,0.0,P0096
161.0,4135.0,3.5,7.0,2024-04-28,2024-05-05,2024-05-06,Road,1178.0,77.0,913.74,70357.98,Cloudy,South,Yes,82.6,Delhivery,Customs,0.0,P0052
162.0,4406.0,2.8,4.0,2024-04-28,2024-05-02,2024-05-03,Air,882.0,92.0,4841.46,425003.27625,Storm,South,Yes,88.5,Delhivery,Operational,0.0,P0096
163.0,3158.0,4.5,8.0,2024-11-17,2024-11-25,2024-11-30,Road,432.0,71.0,3611.36,256406.56,Rainy,Central,Yes,76.2,Delhivery,Weather,0.0,P0004
164.0,8582.0,2.6,2.0,2024-03-29,2024-03-31,2024-04-05,Sea,1443.0,15.0,168.53,2527.95,Clear,South,Yes,99.3,Delhivery,Operational,0.0,P0094
165.0,8849.0,4.3,10.0,2024-05-17,2024-05-27,2024-05-26,Sea,669.0,94.0,3232.39,303844.66,Cloudy,North,No,81.3,FedEx,Customs,1.0,P0023
166.0,7901.0,4.3,3.0,2024-11-15,2024-11-18,2024-11-23,Road,755.0,5.0,1215.65,6078.25,Rainy,West,No,90.0,BlueDart,Traffic,0.0,P0015
167.0,4654.0,4.7,6.0,2024-08-26,2024-09-01,2024-08-31,Air,920.0,29.0,1665.93,48311.97,Clear,West,Yes,96.2,BlueDart,Customs,1.0,P0043
168.0,8984.0,3.6,6.0,2024-09-09,2024-09-15,2024-09-19,Road,1023.0,9.0,4637.09,41733.81,Storm,East,No,71.6,BlueDart,Operational,0.0,P0029
169.0,3169.0,2.9,5.0,2024-09-08,2024-09-13,2024-09-18,Road,973.0,12.0,1538.7,18464.4,Cloudy,West,Yes,96.3,Delhivery,Traffic,0.0,P0036
170.0,1698.0,3.7,6.0,2024-04-10,2024-04-16,2024-04-16,Road,1040.0,75.0,4019.37,301452.75,Storm,Central,No,75.0,FedEx,Operational,1.0,P0013
171.0,4679.0,3.2,5.0,2024-11-20,2024-11-25,2024-11-26,Air,1096.0,93.0,4235.01,393855.93,Cloudy,North,No,92.5,DHL,Traffic,0.0,P0032
172.0,4225.0,4.2,4.0,2024-04-29,2024-05-03,2024-05-03,Sea,640.0,85.0,3247.84,276066.4,Cloudy,North,Yes,75.7,BlueDart,Weather,1.0,P0071
173.0,6061.0,4.7,2.0,2024-06-01,2024-06-03,2024-06-07,Road,365.0,26.0,3546.68,92213.68,Cloudy,West,No,72.6,BlueDart,Operational,0.0,P0059
174.0,5940.0,2.7,3.0,2024-09-29,2024-10-02,2024-10-02,Road,596.0,8.0,4160.61,33284.88,Storm,East,Yes,96.2,FedEx,Operational,1.0,P0086
175.0,8026.0,3.2,2.0,2024-01-18,2024-01-20,2024-01-25,Sea,994.0,90.0,1074.68,96721.2,Rainy,Central,Yes,84.1,BlueDart,Operational,0.0,P0028
176.0,3137.0,4.8,8.0,2024-07-11,2024-07-19,2024-07-22,Road,1046.0,90.0,843.01,75870.9,Cloudy,Central,No,72.7,Delhivery,Weather,0.0,P0066
177.0,8113.0,3.5,3.0,2024-06-20,2024-06-23,2024-06-26,Road,670.0,99.0,4097.17,405619.83,Clear,Central,Yes,85.5,DHL,Weather,0.0,P0042
178.0,1548.0,2.9,10.0,2024-11-09,2024-11-19,2024-11-24,Road,346.0,87.0,2244.19,195244.53,Clear,South,Yes,88.3,BlueDart,Operational,0.0,P0045
179.0,4560.0,4.3,3.0,2024-05-07,2024-05-10,2024-05-14,Air,462.0,59.0,2189.75,129195.25,Storm,Central,No,75.6,Delhivery,Operational,0.0,P0062
180.0,9503.0,2.8,10.0,2024-11-25,2024-12-05,2024-12-10,Sea,909.0,33.0,2232.22,73663.26,Storm,East,Yes,90.1,BlueDart,Operational,0.0,P0057
181.0,2836.0,3.6,4.0,2024-02-20,2024-02-24,2024-02-25,Road,601.0,91.0,947.31,86205.21,Rainy,North,No,90.9,EcomExpress,Operational,0.0,P0006
182.0,6718.0,4.8,10.0,2024-01-23,2024-02-02,2024-02-04,Sea,636.0,79.0,1671.8,132072.2,Clear,Central,No,72.7,EcomExpress,Customs,0.0,P0028
183.0,1220.0,2.5,5.0,2024-11-19,2024-11-24,2024-11-24,Sea,327.0,65.0,3516.73,228587.45,Rainy,North,No,77.4,EcomExpress,Operational,1.0,P0028
184.0,7332.0,4.2,5.0,2024-03-29,2024-04-03,2024-04-04,Road,1064.0,7.0,4607.56,32252.92,Cloudy,Central,No,72.3,EcomExpress,Traffic,0.0,P0044
185.0,8829.0,4.4,7.0,2024-07-26,2024-08-02,2024-08-06,Sea,892.0,40.0,4862.8,194512.0,Rainy,North,Yes,95.9,DHL,Weather,0.0,P0084
186.0,9259.0,3.4,8.0,2024-10-14,2024-10-22,2024-10-22,Air,568.0,1.0,1985.23,1985.23,Rainy,South,No,76.4,Delhivery,Operational,1.0,P0030
187.0,5121.0,4.1,2.0,2024-08-11,2024-08-13,2024-08-14,Road,952.0,5.0,2639.96,13199.8,Storm,South,No,81.5,Delhivery,Weather,0.0,P0062
188.0,5744.0,3.9,8.0,2024-09-19,2024-09-27,2024-09-27,Air,1302.0,47.0,3114.52,146382.44,Storm,South,No,98.9,DHL,Operational,1.0,P0075
189.0,8178.0,2.8,3.0,2024-05-11,2024-05-14,2024-05-17,Road,339.0,19.0,1927.7,36626.3,Storm,West,Yes,90.8,EcomExpress,Operational,0.0,P0092
190.0,5329.0,4.0,10.0,2024-09-22,2024-10-02,2024-10-03,Air,200.0,88.0,1847.01,162536.88,Cloudy,West,Yes,87.5,DHL,Operational,0.0,P0089
191.0,3413.0,3.7,2.0,2024-05-09,2024-05-11,2024-05-14,Air,293.0,57.0,1723.57,98243.49,Storm,West,No,79.1,Delhivery,Weather,0.0,P0062
192.0,8048.0,4.0,6.0,2024-09-11,2024-09-17,2024-09-20,Road,265.0,90.0,2055.37,184983.3,Storm,Central,Yes,71.2,BlueDart,Operational,0.0,P0097
193.0,3357.0,4.6,4.0,2024-06-01,2024-06-05,2024-06-04,Sea,673.0,13.0,4159.15,54068.95,Cloudy,West,Yes,83.5,Delhivery,Traffic,1.0,P0001
194.0,3561.0,3.5,5.0,2024-09-21,2024-09-26,2024-09-30,Air,318.0,5.0,4330.85,21654.25,Clear,North,Yes,76.3,BlueDart,Customs,0.0,P0027
195.0,6713.0,2.8,10.0,2024-03-17,2024-03-27,2024-03-27,Air,1475.0,77.0,1275.25,98194.25,Storm,West,Yes,83.5,BlueDart,Operational,1.0,P0062
196.0,5085.0,5.0,10.0,2024-05-05,2024-05-15,2024-05-20,Sea,903.0,1.0,341.95,341.95,Cloudy,West,No,87.6,Delhivery,Operational,0.0,P0077
197.0,6472.0,3.0,2.0,2024-01-29,2024-01-31,2024-02-05,Road,968.0,4.0,2619.4,10477.6,Clear,Central,Yes,90.3,Delhivery,Customs,0.0,P0003
198.0,5482.0,3.4,6.0,2024-03-26,2024-04-01,2024-04-06,Sea,1217.0,64.0,2498.25,99717.945,Clear,North,No,85.8,Delhivery,Traffic,0.0,P0070
199.0,4562.0,4.9,8.0,2024-10-31,2024-11-08,2024-11-07,Air,1455.0,74.0,4849.89,358891.86,Clear,North,No,80.4,Delhivery,Weather,1.0,P0072
200.0,7632.0,4.6,10.0,2024-02-05,2024-02-15,2024-02-15,Sea,152.0,50.0,4521.84,226092.0,Rainy,East,No,90.9,EcomExpress,Operational,1.0,P0027
201.0,6118.0,4.9,5.0,2024-04-16,2024-04-21,2024-04-20,Air,492.0,56.0,1005.97,56334.32,Cloudy,Central,Yes,75.6,Delhivery,Weather,1.0,P0009
202.0,3023.0,3.9,4.0,2024-03-10,2024-03-14,2024-03-16,Air,535.0,32.0,4020.43,128653.76,Rainy,West,Yes,99.1,FedEx,Operational,0.0,P0062
203.0,9452.0,2.7,3.0,2024-03-26,2024-03-29,2024-03-31,Road,997.0,18.0,1284.63,23123.34,Rainy,East,Yes,75.8,EcomExpress,Operational,0.0,P0037
204.0,9541.0,3.1,8.0,2024-11-14,2024-11-22,2024-11-24,Road,369.0,38.0,1717.99,65283.62,Cloudy,Central,No,74.6,Delhivery,Operational,0.0,P0097
205.0,4675.0,4.2,8.0,2024-05-16,2024-05-24,2024-05-26,Sea,1128.0,56.0,3185.1,178365.6,Storm,North,Yes,94.8,DHL,Operational,0.0,P0051
206.0,4818.0,3.3,6.0,2024-05-11,2024-05-17,2024-05-16,Air,556.0,8.0,702.32,5618.56,Clear,East,Yes,94.2,Delhivery,Traffic,1.0,P0044
207.0,1235.0,3.4,6.0,2024-08-03,2024-08-09,2024-08-12,Air,339.0,16.0,4218.37,67493.92,Clear,East,No,85.9,Delhivery,Operational,0.0,P0024
208.0,8326.0,4.6,4.0,2024-04-22,2024-04-26,2024-04-25,Air,42.0,64.0,3689.52,236129.28,Rainy,Central,Yes,87.6,FedEx,Operational,1.0,P0079
209.0,9324.0,4.5,4.0,2024-06-03,2024-06-07,2024-06-11,Sea,1412.0,68.0,2327.02,158237.36,Clear,North,Yes,91.9,Delhivery,Operational,0.0,P0059
210.0,6549.0,3.8,7.0,2024-04-10,2024-04-17,2024-04-21,Sea,1390.0,92.0,4797.31,425003.27625,Storm,South,Yes,71.5,FedEx,Weather,0.0,P0032
211.0,3371.0,2.9,4.0,2024-09-20,2024-09-24,2024-09-23,Road,1077.0,92.0,4011.16,369026.72,Cloudy,East,No,71.7,BlueDart,Operational,1.0,P0096
212.0,6823.0,3.4,5.0,2024-05-19,2024-05-24,2024-05-27,Road,1016.0,66.0,1974.22,130298.52,Storm,Central,No,98.5,DHL,Operational,0.0,P0088
213.0,6035.0,3.4,6.0,2024-08-13,2024-08-19,2024-08-23,Air,685.0,69.0,1244.27,85854.63,Rainy,Central,No,93.1,BlueDart,Weather,0.0,P0052
214.0,8930.0,4.0,4.0,2024-09-13,2024-09-17,2024-09-19,Air,229.0,7.0,3776.74,26437.18,Rainy,West,Yes,76.6,Delhivery,Weather,0.0,P0062
215.0,4596.0,3.1,10.0,2024-10-30,2024-11-09,2024-11-12,Sea,654.0,56.0,4985.96,279213.76,Storm,Central,No,73.8,EcomExpress,Traffic,0.0,P0058
216.0,6532.0,4.9,4.0,2024-07-21,2024-07-25,2024-07-25,Road,108.0,37.0,4760.55,176140.35,Clear,West,No,71.8,Delhivery,Customs,1.0,P0052
217.0,7016.0,4.3,4.0,2024-01-22,2024-01-26,2024-01-29,Sea,315.0,4.0,3055.63,12222.52,Clear,North,No,88.7,EcomExpress,Weather,0.0,P0012
218.0,1928.0,3.0,8.0,2024-04-02,2024-04-10,2024-04-15,Sea,573.0,87.0,1197.01,104139.87,Cloudy,North,Yes,93.8,Delhivery,Operational,0.0,P0039
219.0,6475.0,3.1,5.0,2024-06-27,2024-07-02,2024-07-06,Sea,1080.0,6.0,1817.49,10904.94,Rainy,Central,Yes,79.5,DHL,Traffic,0.0,P0002
220.0,1721.0,2.7,3.0,2024-08-14,2024-08-17,2024-08-17,Road,1184.0,80.0,1215.47,97237.6,Cloudy,Central,No,83.5,BlueDart,Traffic,1.0,P0003
221.0,7965.0,3.0,10.0,2024-06-28,2024-07-08,2024-07-09,Sea,919.0,33.0,2325.48,76740.84,Storm,South,No,70.6,FedEx,Traffic,0.0,P0056
222.0,8624.0,4.1,2.0,2024-06-06,2024-06-08,2024-06-10,Air,1476.0,54.0,3637.7,196435.8,Cloudy,East,No,96.3,DHL,Operational,0.0,P0081
223.0,4898.0,4.8,4.0,2024-11-07,2024-11-11,2024-11-12,Road,1484.0,82.0,884.56,72533.92,Rainy,Central,Yes,86.4,EcomExpress,Weather,0.0,P0059
224.0,9228.0,4.9,6.0,2024-03-21,2024-03-27,2024-03-28,Road,1361.0,8.0,3156.4,25251.2,Clear,North,No,87.1,EcomExpress,Traffic,0.0,P0002
225.0,4130.0,4.9,8.0,2024-09-08,2024-09-16,2024-09-15,Sea,1060.0,38.0,833.89,31687.82,Rainy,North,No,91.7,EcomExpress,Traffic,1.0,P0002
226.0,2443.0,3.8,9.0,2024-04-06,2024-04-15,2024-04-17,Sea,977.0,5.0,3635.64,18178.2,Rainy,Central,No,71.2,DHL,Operational,0.0,P0092
227.0,9840.0,4.9,3.0,2024-08-29,2024-09-01,2024-09-01,Road,64.0,78.0,1845.65,143960.7,Clear,Central,No,78.2,EcomExpress,Operational,1.0,P0054
228.0,9111.0,3.3,3.0,2024-04-07,2024-04-10,2024-04-09,Sea,351.0,6.0,2150.76,12904.56,Cloudy,West,Yes,90.7,DHL,Operational,1.0,P0087
229.0,6392.0,4.7,7.0,2024-07-28,2024-08-04,2024-08-08,Sea,259.0,9.0,4655.09,41895.81,Rainy,North,No,96.7,Delhivery,Operational,0.0,P0096
230.0,3147.0,4.7,9.0,2024-01-02,2024-01-11,2024-01-10,Road,763.0,33.0,2773.54,91526.82,Rainy,West,Yes,85.4,BlueDart,Traffic,1.0,P0097
231.0,6835.0,3.8,3.0,2024-06-15,2024-06-18,2024-06-20,Sea,1357.0,13.0,938.77,12204.01,Storm,West,Yes,72.9,FedEx,Operational,0.0,P0001
232.0,9508.0,6.3500000000000005,9.0,2024-11-02,2024-11-11,2024-11-15,Sea,928.0,90.0,1591.16,143204.4,Clear,South,No,91.2,DHL,Weather,0.0,P0019
233.0,6533.0,3.7,5.0,2024-11-11,2024-11-16,2024-11-20,Sea,571.0,8.0,1766.6,14132.8,Clear,North,No,79.9,BlueDart,Weather,0.0,P0002
234.0,4430.0,3.3,9.0,2024-09-12,2024-09-21,2024-09-25,Road,592.0,14.0,2359.87,33038.18,Rainy,South,No,86.8,Delhivery,Operational,0.0,P0053
235.0,6645.0,3.4,4.0,2024-05-19,2024-05-23,2024-05-26,Air,473.0,71.0,2444.51,173560.21,Cloudy,East,Yes,74.7,DHL,Traffic,0.0,P0044
236.0,8900.0,3.3,9.0,2024-05-14,2024-05-23,2024-05-22,Road,476.0,98.0,4868.65,425003.27625,Clear,East,Yes,82.8,EcomExpress,Customs,1.0,P0090
237.0,9807.0,2.9,4.0,2024-07-22,2024-07-26,2024-07-25,Road,1429.0,99.0,3774.2,373645.8,Rainy,Central,No,93.5,DHL,Weather,1.0,P0032
238.0,3081.0,4.1,3.0,2024-03-27,2024-03-30,2024-04-02,Road,528.0,48.0,4174.54,200377.92,Clear,West,No,86.8,Delhivery,Operational,0.0,P0070
239.0,9216.0,4.2,4.0,2024-10-25,2024-10-29,2024-11-02,Air,1380.0,83.0,782.81,64973.23,Rainy,Central,No,73.7,EcomExpress,Operational,0.0,P0032
240.0,2260.0,2.9,5.0,2024-06-17,2024-06-22,2024-06-25,Road,790.0,20.0,4529.9,90598.0,Storm,Central,No,84.2,BlueDart,Weather,0.0,P0068
241.0,1362.0,2.6,6.0,2024-06-28,2024-07-04,2024-07-03,Air,305.0,45.0,878.96,39553.2,Clear,South,Yes,78.5,BlueDart,Operational,1.0,P0055
242.0,8119.0,3.4,3.0,2024-05-03,2024-05-06,2024-05-06,Air,366.0,64.0,799.0,51136.0,Storm,West,No,83.4,EcomExpress,Traffic,1.0,P0075
243.0,2838.0,2.6,5.0,2024-03-27,2024-04-01,2024-04-05,Sea,382.0,56.0,2594.18,145274.08,Storm,North,Yes,74.0,FedEx,Weather,0.0,P0056
244.0,9540.0,4.7,4.0,2024-11-04,2024-11-08,2024-11-09,Sea,233.0,69.0,4048.48,279345.12,Storm,Central,Yes,80.3,BlueDart,Traffic,0.0,P0017
245.0,6700.0,3.9,2.0,2024-09-27,2024-09-29,2024-09-30,Road,1098.0,96.0,1564.17,150160.32,Storm,Central,Yes,75.5,BlueDart,Operational,0.0,P0038
246.0,2576.0,4.1,5.0,2024-06-24,2024-06-29,2024-06-28,Air,828.0,79.0,3433.19,271222.01,Clear,East,No,89.5,BlueDart,Traffic,1.0,P0024
247.0,8036.0,4.1,6.0,2024-11-14,2024-11-20,2024-11-19,Road,1187.0,35.0,2819.55,98684.25,Clear,North,No,74.4,BlueDart,Weather,1.0,P0069
248.0,5945.0,4.6,9.0,2024-07-04,2024-07-13,2024-07-15,Air,1021.0,11.0,1081.94,11901.34,Rainy,North,Yes,71.1,FedEx,Traffic,0.0,P0098
249.0,1365.0,4.8,9.0,2024-10-20,2024-10-29,2024-10-28,Air,1057.0,39.0,1500.27,58510.53,Clear,Central,Yes,90.9,BlueDart,Weather,1.0,P0070
250.0,1206.0,4.5,10.0,2024-10-25,2024-11-04,2024-11-09,Air,507.0,27.0,977.79,26400.33,Clear,West,No,96.0,FedEx,Customs,0.0,P0086
251.0,2245.0,3.0,3.0,2024-08-11,2024-08-14,2024-08-18,Sea,373.0,94.0,3063.33,287953.02,Storm,Central,No,85.4,DHL,Operational,0.0,P0011
252.0,7101.0,3.1,9.0,2024-11-02,2024-11-11,2024-11-10,Sea,1397.0,86.0,3143.9,270375.4,Clear,North,Yes,93.8,DHL,Operational,1.0,P0016
253.0,7300.0,4.1,9.0,2024-04-07,2024-04-16,2024-04-21,Air,239.0,94.0,3035.43,285330.42,Cloudy,West,Yes,80.3,Delhivery,Customs,0.0,P0097
254.0,5891.0,4.8,6.0,2024-09-17,2024-09-23,2024-09-26,Air,794.0,15.0,2309.81,34647.15,Rainy,Central,Yes,83.8,FedEx,Traffic,0.0,P0073
255.0,1697.0,4.7,6.0,2024-06-16,2024-06-22,2024-06-24,Road,1151.0,20.0,4606.28,92125.6,Rainy,East,Yes,99.7,Delhivery,Weather,0.0,P0059
256.0,1449.0,4.0,7.0,2024-10-30,2024-11-06,2024-11-07,Road,316.0,59.0,2616.56,154377.04,Rainy,West,Yes,90.1,Delhivery,Customs,0.0,P0070
257.0,2465.0,3.0,9.0,2024-07-30,2024-08-08,2024-08-10,Road,1100.0,96.0,3064.8,294220.8,Clear,North,Yes,81.9,Delhivery,Operational,0.0,P0080
258.0,5011.0,3.8,9.0,2024-10-19,2024-10-28,2024-10-27,Air,473.0,10.0,2778.99,27789.9,Cloudy,Central,No,77.3,EcomExpress,Weather,1.0,P0093
259.0,3957.0,3.1,5.0,2024-07-26,2024-07-31,2024-08-05,Air,339.0,87.0,2811.53,244603.11,Storm,South,No,90.9,Delhivery,Operational,0.0,P0003
260.0,6640.0,2.7,10.0,2024-04-25,2024-05-05,2024-05-07,Road,1276.0,37.0,2021.32,74788.84,Clear,East,No,75.3,FedEx,Traffic,0.0,P0020
261.0,9183.0,2.6,10.0,2024-03-25,2024-04-04,2024-04-05,Air,784.0,72.0,4252.47,306177.84,Clear,North,Yes,87.0,BlueDart,Weather,0.0,P0059
262.0,8620.0,2.7,6.0,2024-11-07,2024-11-13,2024-11-17,Road,885.0,59.0,1669.46,98498.14,Clear,South,Yes,71.0,Delhivery,Operational,0.0,P0036
263.0,9409.0,4.4,4.0,2024-05-31,2024-06-04,2024-06-06,Air,300.0,31.0,4938.99,153108.69,Cloudy,West,No,85.9,EcomExpress,Operational,0.0,P0019
264.0,8823.0,4.7,8.0,2024-04-17,2024-04-25,2024-04-30,Sea,21.0,2.0,1330.86,2661.72,Rainy,East,No,78.1,DHL,Operational,0.0,P0090
265.0,5421.0,3.9,7.0,2024-06-08,2024-06-15,2024-06-15,Air,205.0,11.0,1035.19,11387.09,Cloudy,West,No,98.8,BlueDart,Traffic,1.0,P0067
266.0,5040.0,2.8,5.0,2024-06-13,2024-06-18,2024-06-20,Sea,1397.0,98.0,3204.7,314060.6,Clear,East,No,85.3,FedEx,Customs,0.0,P0019
267.0,4952.0,4.5,4.0,2024-10-14,2024-10-18,2024-10-19,Air,939.0,46.0,1087.66,50032.36,Clear,South,No,73.0,EcomExpress,Operational,0.0,P0020
268.0,4659.0,4.5,8.0,2024-04-26,2024-05-04,2024-05-03,Air,928.0,96.0,3090.25,296664.0,Rainy,Central,No,72.2,EcomExpress,Customs,1.0,P0096
269.0,8743.0,2.6,6.0,2024-02-16,2024-02-22,2024-02-24,Sea,509.0,56.0,1790.6,100273.6,Cloudy,Central,Yes,80.7,DHL,Traffic,0.0,P0071
270.0,5954.0,2.9,10.0,2024-06-30,2024-07-10,2024-07-14,Sea,759.0,24.0,3838.91,92133.84,Rainy,West,No,87.6,DHL,Operational,0.0,P0052
271.0,3143.0,3.9,4.0,2024-09-13,2024-09-17,2024-09-22,Road,1468.0,84.0,664.83,55845.72,Cloudy,South,No,84.7,Delhivery,Traffic,0.0,P0033
272.0,6031.0,2.8,4.0,2024-07-10,2024-07-14,2024-07-13,Road,1070.0,81.0,3623.42,293497.02,Clear,West,Yes,80.9,BlueDart,Operational,1.0,P0040
273.0,5477.0,4.9,7.0,2024-10-21,2024-10-28,2024-10-28,Sea,912.0,76.0,1337.95,101684.2,Storm,Central,No,72.6,Delhivery,Customs,1.0,P0039
274.0,1268.0,4.5,6.0,2024-09-27,2024-10-03,2024-10-05,Road,630.0,64.0,3733.86,238967.04,Storm,East,Yes,95.1,FedEx,Operational,0.0,P0082
275.0,8196.0,3.1,3.0,2024-04-01,2024-04-04,2024-04-09,Sea,115.0,2.0,4826.02,9652.04,Cloudy,Central,Yes,82.9,EcomExpress,Weather,0.0,P0001
276.0,1185.0,3.0,9.0,2024-08-20,2024-08-29,2024-09-02,Road,1342.0,7.0,3034.24,21239.68,Clear,South,Yes,89.6,BlueDart,Traffic,0.0,P0011
277.0,6263.0,4.2,3.0,2024-10-27,2024-10-30,2024-11-04,Road,1278.0,31.0,4150.71,128672.01,Clear,West,Yes,96.2,EcomExpress,Operational,0.0,P0092
278.0,6677.0,2.8,6.0,2024-08-03,2024-08-09,2024-08-10,Air,1414.0,46.0,3636.6,167283.6,Cloudy,East,Yes,84.7,Delhivery,Traffic,0.0,P0057
279.0,4457.0,3.5,5.0,2024-01-17,2024-01-22,2024-01-26,Sea,780.0,20.0,1636.68,32733.6,Cloudy,East,Yes,99.0,FedEx,Weather,0.0,P0089
280.0,7638.0,3.0,4.0,2024-04-29,2024-05-03,2024-05-08,Road,1347.0,38.0,4164.09,158235.42,Storm,East,No,75.4,EcomExpress,Operational,0.0,P0050
281.0,8209.0,4.1,7.0,2024-10-27,2024-11-03,2024-11-06,Air,111.0,81.0,507.94,41143.14,Rainy,Central,Yes,96.5,DHL,Operational,0.0,P0023
282.0,1515.0,3.7,9.0,2024-03-22,2024-03-31,2024-03-30,Air,939.0,31.0,4736.72,146838.32,Storm,South,No,71.8,FedEx,Traffic,1.0,P0031
283.0,7597.0,3.3,10.0,2024-09-29,2024-10-09,2024-10-13,Sea,225.0,41.0,2290.3,93902.3,Clear,East,Yes,81.1,FedEx,Operational,0.0,P0094
284.0,8209.0,2.7,9.0,2024-09-22,2024-10-01,2024-10-03,Sea,545.0,58.0,1340.5,77749.0,Storm,South,Yes,94.0,FedEx,Operational,0.0,P0042
285.0,2954.0,4.1,4.0,2024-10-13,2024-10-17,2024-10-18,Sea,1283.0,35.0,2304.86,80670.1,Cloudy,West,Yes,80.9,Delhivery,Traffic,0.0,P0099
286.0,4988.0,3.1,10.0,2024-01-04,2024-01-14,2024-01-19,Air,1250.0,86.0,805.41,69265.26,Cloudy,West,Yes,99.2,DHL,Operational,0.0,P0007
287.0,1563.0,2.9,8.0,2024-08-21,2024-08-29,2024-08-31,Sea,865.0,69.0,312.45,21559.05,Cloudy,Central,No,70.5,FedEx,Operational,0.0,P0016
288.0,7142.0,4.5,4.0,2024-02-06,2024-02-10,2024-02-15,Sea,1385.0,66.0,270.06,17823.96,Cloudy,Central,No,92.0,DHL,Weather,0.0,P0090
289.0,7798.0,4.8,10.0,2024-02-15,2024-02-25,2024-02-25,Air,364.0,97.0,952.79,92420.63,Cloudy,West,Yes,73.6,FedEx,Operational,1.0,P0060
290.0,4830.0,2.7,6.0,2024-09-19,2024-09-25,2024-09-25,Sea,1027.0,15.0,1357.69,20365.35,Storm,South,Yes,71.2,DHL,Customs,1.0,P0002
291.0,5555.0,4.5,3.0,2024-10-29,2024-11-01,2024-11-06,Road,918.0,33.0,3579.63,118127.79,Clear,Central,No,74.0,EcomExpress,Customs,0.0,P0001
292.0,1374.0,3.6,7.0,2024-01-14,2024-01-21,2024-01-20,Air,1293.0,47.0,955.67,44916.49,Rainy,North,Yes,89.6,FedEx,Operational,1.0,P0048
293.0,3578.0,3.6,3.0,2024-05-29,2024-06-01,2024-06-01,Air,278.0,39.0,1523.76,59426.64,Clear,East,No,71.3,BlueDart,Operational,1.0,P0012
294.0,8192.0,3.5,8.0,2024-03-21,2024-03-29,2024-03-29,Air,359.0,36.0,983.13,35392.68,Clear,Central,No,70.1,BlueDart,Operational,1.0,P0069
295.0,9467.0,2.9,7.0,2024-10-22,2024-10-29,2024-10-30,Sea,512.0,47.0,4320.29,203053.63,Rainy,North,No,81.7,Delhivery,Customs,0.0,P0037
296.0,1841.0,4.0,4.0,2024-11-06,2024-11-10,2024-11-11,Air,852.0,94.0,3495.74,328599.56,Storm,Central,No,80.6,BlueDart,Weather,0.0,P0032
297.0,4600.0,2.9,5.0,2024-02-23,2024-02-28,2024-03-02,Air,1381.0,100.0,4767.39,425003.27625,Clear,North,No,73.6,DHL,Operational,0.0,P0009
298.0,2484.0,4.2,10.0,2024-02-01,2024-02-11,2024-02-16,Sea,940.0,49.0,3329.16,163128.84,Clear,South,No,93.9,FedEx,Weather,0.0,P0099
299.0,8677.0,3.7,8.0,2024-01-17,2024-01-25,2024-01-26,Road,425.0,69.0,2559.82,176627.58,Clear,South,No,84.9,FedEx,Weather,0.0,P0019
300.0,9327.0,3.5,7.0,2024-04-23,2024-04-30,2024-05-01,Air,1451.0,19.0,3934.77,74760.63,Cloudy,South,No,89.7,DHL,Customs,0.0,P0048
301.0,7967.0,4.2,8.0,2024-08-28,2024-09-05,2024-09-10,Road,984.0,38.0,1457.35,55379.3,Rainy,East,Yes,72.8,DHL,Operational,0.0,P0080
