Customer_rating,Cost_of_the_Product,Weight_in_gms,Reached.on.Time_Y.N,order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Cost_to_Weight_Ratio
5,162,1739,1,ORD00138,SUP_020,4.04,5,2025-01-01,2025-01-06,2025-01-09,1780,29.2,324,Clear,West,Yes,0.7,DHL,Weather,0,False,False,False,True,0.09315698672043876
1,207,2399,1,ORD00139,SUP_017,3.99,3,2025-05-20,2025-05-23,2025-05-28,991,46.01,1035,Clear,South,Yes,0.86,LocalTruckers,Weather,0,False,False,True,False,0.08628595244423262
1,237,3860,1,ORD00140,SUP_014,3.61,5,2025-09-23,2025-09-28,2025-10-02,1605,36.0,474,Clear,North,No,0.54,DHL,Weather,0,False,False,True,False,0.06139896371466348
4,264,2020,1,ORD00141,SUP_018,3.69,7,2025-08-21,2025-08-28,2025-09-02,1982,36.77,792,Rainy,West,No,0.86,LocalTruckers,Weather,0,False,False,False,False,0.13069306924223115
4,149,1645,1,ORD00142,SUP_005,4.06,5,2025-04-10,2025-04-15,2025-04-19,1032,16.31,447,Rainy,South,No,0.86,LocalTruckers,Customs,0,False,False,True,False,0.09057750754372187
5,162,1462,1,ORD00143,SUP_012,3.96,3,2025-02-07,2025-02-10,2025-02-12,322,28.13,486,Rainy,West,No,0.75,FedEx,Traffic,0,False,False,True,False,0.11080711346730018
1,205,2156,1,ORD00144,SUP_010,3.44,7,2025-11-26,2025-12-03,2025-12-08,551,26.03,820,Storm,North,Yes,0.63,DHL,Traffic,0,False,False,False,True,0.095083487896529
1,158,1540,1,ORD00145,SUP_008,4.71,12,2025-07-16,2025-07-28,2025-07-31,1820,41.32,474,Rainy,North,No,0.75,FedEx,Traffic,0,False,False,False,True,0.1025974025307809
2,248,3707,1,ORD00146,SUP_006,4.17,9,2025-10-14,2025-10-23,2025-10-26,1560,15.51,496,Clear,South,Yes,0.56,LocalTruckers,Traffic,0,False,False,True,False,0.06690045857380619
5,191,3750,1,ORD00147,SUP_015,3.01,9,2025-09-22,2025-10-01,2025-10-05,1300,31.57,573,Storm,North,No,0.64,LocalTruckers,Traffic,0,False,False,True,False,0.05093333331975111
3,146,1844,1,ORD00148,SUP_012,3.3,13,2025-11-25,2025-12-08,2025-12-11,1300,46.45,584,Storm,North,Yes,0.71,DHL,Traffic,0,False,False,False,True,0.07917570494621708
3,135,1490,1,ORD00149,SUP_006,4.47,11,2025-07-07,2025-07-18,2025-07-19,915,45.7,405,Rainy,North,No,0.83,DHL,Traffic,0,False,False,True,False,0.09060402678482951
1,149,1062,1,ORD00150,SUP_012,2.76,12,2025-05-01,2025-05-13,2025-05-15,390,44.09,447,Storm,South,Yes,0.59,LocalTruckers,Weather,0,False,False,True,False,0.14030131813530947
4,220,2551,1,ORD00151,SUP_015,4.38,12,2025-05-14,2025-05-26,2025-05-26,321,25.0,440,Rainy,West,No,0.58,LocalTruckers,Weather,1,False,False,False,True,0.08624068989171278
3,98,1269,1,ORD00152,SUP_012,3.4,14,2025-12-07,2025-12-21,2025-12-26,1864,47.64,490,Rainy,West,No,0.8,DHL,Traffic,0,False,False,False,True,0.07722616227168938
4,97,1238,1,ORD00153,SUP_009,3.88,5,2025-06-06,2025-06-11,2025-06-11,444,42.21,388,Clear,West,No,0.83,LocalTruckers,Weather,1,False,False,True,False,0.07835218087370582
3,183,3932,1,ORD00154,SUP_019,3.2,9,2025-06-09,2025-06-18,2025-06-16,1197,44.05,366,Storm,West,Yes,0.54,DHL,Weather,1,False,False,True,False,0.04654120039508108
3,162,1869,1,ORD00155,SUP_002,4.97,3,2025-04-28,2025-05-01,2025-05-01,959,47.29,486,Storm,West,Yes,0.52,FedEx,Weather,1,False,True,False,True,0.08667736752986764
1,114,1443,1,ORD00156,SUP_013,4.76,6,2025-08-10,2025-08-16,2025-08-15,244,47.48,456,Storm,West,No,0.57,FedEx,Weather,1,False,True,True,False,0.0790020789473305
3,275,2491,1,ORD00157,SUP_013,4.82,6,2025-10-18,2025-10-24,2025-10-27,1656,19.6,1375,Rainy,West,No,0.94,LocalTruckers,Weather,0,False,True,True,False,0.11039743070638401
2,203,3845,1,ORD00158,SUP_008,2.96,7,2025-01-28,2025-02-04,2025-02-04,1817,15.11,406,Storm,North,No,0.83,LocalTruckers,Weather,1,False,True,False,True,0.05279583873789445
5,205,3671,1,ORD00159,SUP_013,4.6,9,2025-10-22,2025-10-31,2025-10-29,1246,37.63,410,Clear,West,Yes,0.95,DHL,Weather,1,False,True,False,False,0.05584309450944073
3,149,1946,1,ORD00160,SUP_004,3.84,9,2025-10-09,2025-10-18,2025-10-16,1276,32.53,447,Storm,North,No,0.83,DHL,Weather,1,False,True,True,False,0.07656731753516581
2,112,1138,1,ORD00161,SUP_006,4.27,13,2025-07-20,2025-08-02,2025-08-01,1106,23.1,448,Storm,East,No,0.97,FedEx,Weather,1,False,True,False,True,0.09841827759365704
1,207,3482,1,ORD00162,SUP_006,3.04,6,2025-03-14,2025-03-20,2025-03-18,260,37.38,621,Clear,South,Yes,0.72,LocalTruckers,Weather,1,False,True,False,True,0.059448592745706894
1,261,3427,1,ORD00163,SUP_012,4.28,9,2025-10-04,2025-10-13,2025-10-17,862,12.48,1044,Rainy,North,No,0.79,FedEx,Customs,0,False,True,True,False,0.07615990660164579
2,274,3375,1,ORD00164,SUP_012,4.79,13,2025-07-11,2025-07-24,2025-07-25,743,11.89,822,Rainy,South,Yes,0.79,DHL,Customs,0,False,True,False,True,0.08118518516113032
5,141,1692,1,ORD00165,SUP_017,3.17,5,2025-01-21,2025-01-26,2025-01-30,802,24.17,282,Storm,South,No,0.5,LocalTruckers,Traffic,0,False,True,True,False,0.08333333328408195
3,166,1498,1,ORD00166,SUP_007,3.08,8,2025-10-01,2025-10-09,2025-10-12,1050,17.75,664,Clear,East,No,0.51,DHL,Weather,0,False,True,False,True,0.11081441915165925
2,141,1020,1,ORD00167,SUP_015,2.76,14,2025-03-22,2025-04-05,2025-04-08,1124,38.74,423,Clear,West,No,0.57,FedEx,Traffic,0,False,True,False,False,0.13823529398212225
5,152,1709,1,ORD00168,SUP_017,3.17,4,2025-11-13,2025-11-17,2025-11-20,1956,47.92,456,Clear,East,Yes,0.75,LocalTruckers,Weather,0,False,True,True,False,0.08894090105971861
2,250,2478,1,ORD00169,SUP_010,3.84,12,2025-07-08,2025-07-20,2025-07-22,941,36.47,750,Rainy,North,No,0.71,DHL,Traffic,0,False,True,True,False,0.10088781271150614
3,161,1809,1,ORD00170,SUP_020,4.58,11,2025-12-19,2025-12-30,2025-12-30,1928,36.19,483,Rainy,North,No,0.76,DHL,Weather,1,False,True,False,True,0.08899944715920428
3,185,2263,1,ORD00171,SUP_006,3.2,7,2025-10-05,2025-10-12,2025-10-13,1480,10.26,555,Rainy,North,Yes,0.89,FedEx,Weather,0,False,True,False,True,0.08174988949105176
4,176,1096,1,ORD00172,SUP_009,4.05,8,2025-05-03,2025-05-11,2025-05-11,590,30.49,704,Clear,South,Yes,0.9,FedEx,Weather,1,False,True,False,False,0.1605839414593212
4,148,1550,1,ORD00173,SUP_015,3.7,14,2025-01-02,2025-01-16,2025-01-17,567,42.68,444,Rainy,West,Yes,0.98,LocalTruckers,Weather,0,False,True,True,False,0.09548387090613943
2,270,2751,1,ORD00174,SUP_016,3.22,14,2025-12-01,2025-12-15,2025-12-15,984,36.16,810,Storm,West,No,0.77,FedEx,Weather,1,False,True,True,False,0.09814612864480331
3,242,3935,1,ORD00175,SUP_008,3.78,14,2025-12-28,2026-01-11,2026-01-10,182,19.11,726,Rainy,West,No,0.67,DHL,Weather,1,False,True,True,False,0.061499364660355944
4,150,1285,1,ORD00176,SUP_016,2.92,14,2025-10-16,2025-10-30,2025-11-04,145,43.94,300,Storm,East,No,0.65,LocalTruckers,Weather,0,False,True,False,True,0.11673151741888597
5,192,3872,1,ORD00177,SUP_005,4.1,6,2025-06-23,2025-06-29,2025-07-03,473,48.58,576,Rainy,East,Yes,0.67,DHL,Weather,0,False,True,False,False,0.049586776846697635
5,116,1314,1,ORD00178,SUP_018,2.79,13,2025-07-16,2025-07-29,2025-07-27,907,21.16,348,Storm,North,Yes,0.66,LocalTruckers,Weather,1,False,True,False,True,0.08828006081561639
3,192,3995,1,ORD00179,SUP_020,4.33,12,2025-09-27,2025-10-09,2025-10-07,1023,18.28,576,Clear,West,No,0.69,DHL,Weather,1,False,True,False,True,0.04806007508183728
5,255,3440,1,ORD00180,SUP_014,2.94,9,2025-12-02,2025-12-11,2025-12-15,131,23.54,1020,Rainy,West,Yes,0.54,FedEx,Customs,0,False,True,False,True,0.07412790695519537
1,161,1294,1,ORD00181,SUP_002,5.0,14,2025-10-19,2025-11-02,2025-11-01,838,12.53,1127,Storm,East,Yes,0.81,FedEx,Weather,1,False,True,False,True,0.12442040175856228
5,157,1487,1,ORD00182,SUP_003,4.56,11,2025-01-06,2025-01-17,2025-01-18,364,44.94,471,Clear,South,Yes,0.78,LocalTruckers,Weather,0,False,True,True,False,0.1055817080661858
2,164,1940,1,ORD00183,SUP_014,3.36,9,2025-02-22,2025-03-03,2025-03-07,1802,47.17,1640,Storm,West,No,0.73,DHL,Traffic,0,False,True,False,False,0.0845360824306515
5,162,1052,1,ORD00184,SUP_007,3.57,3,2025-02-07,2025-02-10,2025-02-12,965,35.33,1134,Rainy,North,Yes,0.54,FedEx,Weather,0,False,True,False,True,0.15399239529088174
3,146,1486,1,ORD00185,SUP_015,3.15,3,2025-06-25,2025-06-28,2025-06-29,1353,40.57,292,Rainy,West,No,0.55,FedEx,Customs,0,False,True,True,False,0.09825033640763772
2,209,3001,1,ORD00186,SUP_017,4.42,11,2025-07-22,2025-08-02,2025-07-31,1716,36.75,627,Rainy,East,No,0.77,FedEx,Weather,1,False,True,False,True,0.06964345215939906
4,134,1386,1,ORD00187,SUP_001,3.45,13,2025-11-10,2025-11-23,2025-11-25,1159,25.09,268,Clear,West,No,0.52,LocalTruckers,Weather,0,False,True,False,True,0.0966810966113412
1,222,3778,1,ORD00188,SUP_009,4.39,11,2025-02-24,2025-03-07,2025-03-07,1913,35.28,444,Rainy,North,Yes,0.86,FedEx,Weather,1,False,True,False,True,0.058761249322720685
5,139,1233,1,ORD00189,SUP_014,2.55,6,2025-02-10,2025-02-16,2025-02-18,415,43.45,417,Clear,South,Yes,0.99,DHL,Customs,0,False,True,True,False,0.11273317103590172
4,134,1415,1,ORD00190,SUP_016,2.84,11,2025-11-16,2025-11-27,2025-11-28,1898,42.4,402,Clear,South,No,0.79,LocalTruckers,Weather,0,False,True,True,False,0.09469964657618399
5,130,1092,1,ORD00191,SUP_013,3.41,5,2025-11-03,2025-11-08,2025-11-07,415,13.24,390,Rainy,North,No,0.85,LocalTruckers,Weather,1,False,True,True,False,0.11904761893860107
5,133,1596,1,ORD00192,SUP_006,2.77,9,2025-09-04,2025-09-13,2025-09-13,1166,28.5,399,Rainy,North,Yes,0.72,LocalTruckers,Weather,1,False,True,True,False,0.08333333328111946
4,140,1411,1,ORD00193,SUP_001,4.0,8,2025-10-16,2025-10-24,2025-10-25,120,25.89,420,Rainy,West,No,0.83,LocalTruckers,Weather,0,False,True,True,False,0.09922041098566944
2,158,1968,1,ORD00194,SUP_004,2.63,10,2025-04-17,2025-04-27,2025-04-27,375,40.08,474,Rainy,West,Yes,0.82,LocalTruckers,Weather,1,False,True,True,False,0.08028455280473346
2,270,1736,1,ORD00195,SUP_003,4.65,13,2025-06-17,2025-06-30,2025-07-02,1580,30.06,1080,Storm,East,Yes,0.9,LocalTruckers,Traffic,0,False,True,True,False,0.15552995382745968
5,140,1030,1,ORD00196,SUP_017,4.4,11,2025-02-04,2025-02-15,2025-02-13,1399,23.99,420,Storm,South,Yes,0.85,FedEx,Weather,1,False,True,True,False,0.13592232996512393
2,135,1339,1,ORD00197,SUP_002,3.04,7,2025-03-05,2025-03-12,2025-03-13,893,38.25,405,Storm,South,Yes,0.87,LocalTruckers,Weather,0,False,True,True,False,0.10082150851320275
3,136,1568,1,ORD00198,SUP_019,3.71,3,2025-08-07,2025-08-10,2025-08-15,1264,28.94,408,Clear,North,Yes,0.77,FedEx,Weather,0,False,True,True,False,0.08673469382223552
3,142,7640,1,ORD00199,SUP_020,3.63,5,2025-01-13,2025-01-18,2025-01-17,263,20.26,426,Clear,East,No,0.74,DHL,Weather,1,False,True,False,True,0.0185863874321222
2,154,7846,1,ORD00200,SUP_008,4.31,12,2025-07-17,2025-07-29,2025-08-03,1120,45.62,462,Storm,West,No,0.72,FedEx,Traffic,0,False,True,False,True,0.019627835837416792
3,139,1471,1,ORD00201,SUP_015,3.5,14,2025-11-28,2025-12-12,2025-12-17,1803,14.52,417,Rainy,North,No,0.69,LocalTruckers,Traffic,0,False,True,True,False,0.09449354174405605
3,160,1251,1,ORD00202,SUP_006,2.58,10,2025-01-07,2025-01-17,2025-01-21,138,10.72,480,Clear,North,Yes,0.63,DHL,Weather,0,False,True,True,False,0.12789768175228003
4,134,1067,1,ORD00203,SUP_020,3.18,13,2025-02-05,2025-02-18,2025-02-20,1860,15.76,402,Clear,North,No,0.52,LocalTruckers,Traffic,0,False,True,True,False,0.12558575433403396
3,161,1883,1,ORD00204,SUP_002,3.67,8,2025-01-20,2025-01-28,2025-01-29,1045,16.55,805,Clear,South,No,0.83,LocalTruckers,Traffic,0,False,True,False,False,0.08550185869065222
5,155,1602,1,ORD00205,SUP_015,4.94,10,2025-09-19,2025-09-29,2025-09-28,1300,31.52,465,Clear,West,Yes,0.94,LocalTruckers,Weather,1,False,True,True,False,0.09675405736781893
3,145,7588,1,ORD00206,SUP_020,4.7,11,2025-01-06,2025-01-17,2025-01-18,1470,34.99,435,Storm,West,No,0.96,FedEx,Weather,0,False,True,False,True,0.019109119660106862
2,157,1477,1,ORD00207,SUP_012,2.95,6,2025-06-07,2025-06-13,2025-06-15,266,27.94,471,Storm,North,Yes,0.78,DHL,Traffic,0,False,True,True,False,0.10629654698287301
2,160,1691,1,ORD00208,SUP_003,4.31,3,2025-09-04,2025-09-07,2025-09-08,1825,18.17,480,Clear,North,Yes,0.55,DHL,Weather,0,False,True,True,False,0.09461856883819127
4,152,1498,1,ORD00209,SUP_010,4.84,3,2025-11-25,2025-11-28,2025-11-28,350,15.29,456,Rainy,East,Yes,0.93,DHL,Weather,1,False,True,True,False,0.10146862476537474
5,148,1502,1,ORD00210,SUP_014,2.52,12,2025-04-02,2025-04-14,2025-04-16,1489,29.69,444,Storm,West,Yes,0.87,FedEx,Weather,0,False,True,False,False,0.09853528621935066
1,127,1522,1,ORD00211,SUP_014,4.3,6,2025-01-18,2025-01-24,2025-01-25,975,32.62,381,Clear,North,Yes,0.62,FedEx,Traffic,0,False,True,True,False,0.08344283831574058
5,154,1113,1,ORD00212,SUP_003,3.65,14,2025-03-13,2025-03-27,2025-03-31,902,22.16,462,Storm,East,No,0.89,FedEx,Traffic,0,False,True,True,False,0.13836477974989686
5,127,1341,1,ORD00213,SUP_001,4.2,9,2025-06-02,2025-06-11,2025-06-09,943,18.82,381,Clear,North,No,0.73,FedEx,Weather,1,False,True,True,False,0.09470544362810929
5,160,7401,1,ORD00214,SUP_020,4.01,4,2025-10-07,2025-10-11,2025-10-12,219,13.22,480,Rainy,South,Yes,0.93,DHL,Customs,0,False,True,False,True,0.021618700172730886
4,129,1219,1,ORD00215,SUP_001,4.96,5,2025-03-05,2025-03-10,2025-03-10,1438,11.05,387,Clear,North,Yes,0.62,FedEx,Weather,1,False,True,True,False,0.1058244461806198
5,158,1722,1,ORD00216,SUP_002,3.22,3,2025-07-08,2025-07-11,2025-07-10,1305,14.23,474,Clear,South,Yes,0.89,LocalTruckers,Weather,1,False,True,True,False,0.09175377462732068
3,185,3131,1,ORD00217,SUP_019,4.47,7,2025-09-27,2025-10-04,2025-10-08,669,39.68,555,Clear,West,No,0.85,DHL,Customs,0,False,True,False,True,0.05908655379780053
4,176,1293,1,ORD00218,SUP_010,3.09,3,2025-08-03,2025-08-06,2025-08-05,1401,23.76,704,Rainy,North,Yes,0.51,FedEx,Weather,1,False,True,False,False,0.13611755596587968
4,148,1523,1,ORD00219,SUP_004,3.59,10,2025-11-27,2025-12-07,2025-12-12,1306,11.1,444,Clear,West,Yes,0.78,FedEx,Traffic,0,False,True,True,False,0.09717662501826879
5,270,3885,1,ORD00220,SUP_004,4.94,3,2025-02-24,2025-02-27,2025-03-03,731,30.33,810,Clear,West,Yes,0.85,LocalTruckers,Weather,0,False,True,True,False,0.06949806948018068
4,242,2381,1,ORD00221,SUP_013,4.42,13,2025-11-12,2025-11-25,2025-11-24,1720,31.44,726,Storm,West,Yes,0.58,LocalTruckers,Weather,1,False,True,True,False,0.1016379671979681
3,150,1588,1,ORD00222,SUP_009,3.29,3,2025-01-22,2025-01-25,2025-01-23,692,27.15,300,Clear,South,Yes,0.76,LocalTruckers,Weather,1,False,True,False,True,0.094458438227671
2,192,2061,1,ORD00223,SUP_007,4.05,4,2025-12-04,2025-12-08,2025-12-08,86,14.43,576,Storm,West,No,0.65,LocalTruckers,Weather,1,False,True,False,False,0.09315866079904966
5,116,1314,1,ORD00224,SUP_016,2.62,4,2025-03-19,2025-03-23,2025-03-28,820,40.2,348,Clear,West,No,0.84,DHL,Weather,0,False,True,False,True,0.08828006081561639
4,192,3331,1,ORD00225,SUP_018,3.17,14,2025-02-11,2025-02-25,2025-02-27,1475,37.56,576,Rainy,South,No,0.76,LocalTruckers,Traffic,0,False,True,False,True,0.05764034822646642
4,255,2771,1,ORD00226,SUP_003,4.3,8,2025-07-18,2025-07-26,2025-07-25,1060,25.79,1020,Rainy,North,No,0.8,LocalTruckers,Weather,1,False,True,False,True,0.09202453984409074
3,161,1496,1,ORD00227,SUP_020,3.93,9,2025-08-25,2025-09-03,2025-09-07,685,25.23,1127,Rainy,West,Yes,0.54,FedEx,Customs,0,False,True,False,True,0.10762032078367625
2,157,1393,1,ORD00228,SUP_020,3.67,7,2025-10-21,2025-10-28,2025-10-28,475,16.24,471,Clear,East,No,0.57,LocalTruckers,Weather,1,False,True,True,False,0.11270638900738952
2,164,1375,1,ORD00229,SUP_010,4.23,3,2025-08-04,2025-08-07,2025-08-08,1978,40.14,1640,Rainy,South,No,0.77,FedEx,Weather,0,False,True,False,False,0.11927272718598346
3,162,1278,1,ORD00230,SUP_016,3.5,3,2025-06-27,2025-06-30,2025-06-28,457,33.98,1134,Rainy,South,Yes,0.59,LocalTruckers,Weather,1,False,True,False,True,0.126760563281095
1,146,1528,1,ORD00231,SUP_003,2.57,5,2025-06-15,2025-06-20,2025-06-20,824,13.43,292,Clear,North,Yes,0.74,DHL,Weather,1,False,True,True,False,0.09554973815736273
4,209,2240,1,ORD00232,SUP_011,3.6,4,2025-03-07,2025-03-11,2025-03-11,914,25.12,627,Storm,East,Yes,0.84,FedEx,Weather,1,False,True,False,True,0.09330357138691805
5,134,1088,1,ORD00233,SUP_010,4.76,7,2025-12-19,2025-12-26,2025-12-28,266,46.14,268,Clear,South,No,0.9,FedEx,Customs,0,False,True,False,True,0.12316176459268219
1,222,3626,1,ORD00234,SUP_016,4.64,14,2025-06-18,2025-07-02,2025-07-02,219,28.09,444,Clear,North,No,0.57,FedEx,Weather,1,False,True,False,True,0.06122448977903351
1,139,1582,1,ORD00235,SUP_008,3.52,12,2025-10-19,2025-10-31,2025-11-02,659,23.0,417,Storm,West,Yes,0.86,FedEx,Traffic,0,False,True,True,False,0.08786346391411917
2,134,1352,1,ORD00236,SUP_009,2.56,8,2025-01-09,2025-01-17,2025-01-15,407,35.75,402,Rainy,West,No,0.68,FedEx,Weather,1,False,True,True,False,0.09911242596219494
3,130,1801,1,ORD00237,SUP_015,4.09,9,2025-11-20,2025-11-29,2025-11-27,235,18.12,390,Clear,South,No,0.83,LocalTruckers,Weather,1,False,True,True,False,0.0721821210037856
2,133,1268,1,ORD00238,SUP_003,4.35,6,2025-02-25,2025-03-03,2025-03-04,774,30.95,399,Storm,North,Yes,0.57,LocalTruckers,Weather,0,False,True,True,False,0.10488958982264227
3,140,1372,1,ORD00239,SUP_004,3.24,9,2025-08-19,2025-08-28,2025-08-30,919,36.78,420,Storm,West,Yes,0.75,DHL,Traffic,0,False,True,True,False,0.10204081625215683
3,158,1515,1,ORD00240,SUP_013,3.69,13,2025-09-16,2025-09-29,2025-10-01,873,44.2,474,Rainy,West,Yes,0.91,LocalTruckers,Traffic,0,False,True,True,False,0.10429042897406572
5,270,1818,1,ORD00241,SUP_012,4.98,10,2025-05-06,2025-05-16,2025-05-15,1817,37.7,1080,Clear,North,Yes,0.55,DHL,Weather,1,False,True,True,False,0.14851485140345716
4,140,1278,1,ORD00242,SUP_009,3.94,13,2025-12-19,2026-01-01,2025-12-31,1987,25.38,420,Storm,West,Yes,0.91,DHL,Weather,1,False,True,True,False,0.10954616579847717
2,135,1734,1,ORD00243,SUP_014,3.38,3,2025-06-03,2025-06-06,2025-06-07,728,40.71,405,Clear,West,No,0.72,FedEx,Customs,0,False,True,True,False,0.07785467123537793
4,136,1958,1,ORD00244,SUP_019,4.07,8,2025-10-17,2025-10-25,2025-10-23,1891,45.94,408,Clear,East,No,0.9,DHL,Weather,1,False,True,True,False,0.06945863122090978
1,142,6064,1,ORD00245,SUP_007,2.95,10,2025-04-23,2025-05-03,2025-05-06,1234,29.11,426,Rainy,North,No,0.97,DHL,Weather,0,False,True,False,True,0.023416886539673994
4,154,7684,1,ORD00246,SUP_016,3.0,7,2025-03-23,2025-03-30,2025-03-29,333,10.18,462,Clear,West,No,0.58,DHL,Weather,1,False,True,False,True,0.020041644973966467
3,139,1788,1,ORD00247,SUP_020,4.81,6,2025-05-20,2025-05-26,2025-05-26,233,45.24,417,Rainy,East,No,0.83,DHL,Weather,1,False,True,True,False,0.07774049212654334
4,160,1030,1,ORD00248,SUP_005,3.1,4,2025-06-28,2025-07-02,2025-06-30,1610,16.62,480,Storm,West,Yes,0.62,DHL,Weather,1,True,False,True,False,0.15533980567442734
2,134,1530,1,ORD00249,SUP_010,3.28,8,2025-06-18,2025-06-26,2025-06-29,191,15.05,402,Rainy,North,No,0.57,FedEx,Customs,0,True,False,True,False,0.08758169928916228
5,161,1511,1,ORD00250,SUP_018,3.86,8,2025-04-05,2025-04-13,2025-04-18,1768,22.31,805,Rainy,North,No,0.81,DHL,Traffic,0,True,False,False,False,0.10655195227891995
3,155,1639,1,ORD00251,SUP_011,4.75,13,2025-06-11,2025-06-24,2025-06-24,1669,25.2,465,Storm,West,No,0.55,FedEx,Weather,1,True,False,True,False,0.09456985961283107
2,145,6102,1,ORD00252,SUP_007,4.45,3,2025-11-22,2025-11-25,2025-11-29,280,41.98,435,Rainy,South,Yes,0.73,LocalTruckers,Weather,0,True,False,False,True,0.02376270074995695
1,157,1930,1,ORD00253,SUP_014,2.61,11,2025-07-07,2025-07-18,2025-07-20,1541,25.57,471,Rainy,East,No,0.81,DHL,Customs,0,True,False,True,False,0.08134715021691857
5,160,1399,1,ORD00254,SUP_020,4.23,14,2025-02-07,2025-02-21,2025-02-19,1976,11.95,480,Storm,West,No,0.74,LocalTruckers,Weather,1,True,False,True,False,0.11436740520774309
2,152,1800,1,ORD00255,SUP_018,3.76,13,2025-07-05,2025-07-18,2025-07-22,437,35.44,456,Rainy,South,No,0.84,LocalTruckers,Weather,0,True,False,True,False,0.08444444439753086
2,148,1349,1,ORD00256,SUP_011,3.69,8,2025-12-12,2025-12-20,2025-12-21,784,36.85,444,Clear,East,No,0.89,DHL,Customs,0,True,False,False,False,0.10971089687938405
2,127,1128,1,ORD00257,SUP_012,4.23,5,2025-05-19,2025-05-24,2025-05-26,207,42.57,381,Rainy,East,No,0.93,LocalTruckers,Weather,0,True,False,True,False,0.11258865238245686
2,129,6614,1,ORD00258,SUP_018,2.99,6,2025-09-08,2025-09-14,2025-09-16,1391,25.95,387,Rainy,South,No,0.77,FedEx,Traffic,0,True,False,False,True,0.0195040822468243
3,158,1245,1,ORD00259,SUP_002,4.95,14,2025-05-17,2025-05-31,2025-05-31,1258,13.44,474,Clear,East,Yes,0.64,FedEx,Weather,1,True,False,True,False,0.12690763042015452
4,147,1920,1,ORD00260,SUP_001,4.11,13,2025-07-27,2025-08-09,2025-08-13,1494,32.12,441,Rainy,East,Yes,0.75,LocalTruckers,Traffic,0,True,False,True,False,0.0765624999601237
5,159,1621,1,ORD00261,SUP_010,3.41,6,2025-11-16,2025-11-22,2025-11-24,1256,14.84,477,Storm,West,Yes,0.69,DHL,Traffic,0,True,False,True,False,0.0980876001862507
3,151,1930,1,ORD00262,SUP_001,4.0,5,2025-04-26,2025-05-01,2025-04-30,1670,10.68,453,Storm,South,No,0.61,LocalTruckers,Weather,1,True,False,True,False,0.07823834192837391
1,294,1089,1,ORD00263,SUP_006,3.04,12,2025-04-21,2025-05-03,2025-05-01,626,41.14,1176,Clear,West,Yes,0.76,DHL,Weather,1,True,False,True,False,0.269972451542725
2,226,1446,1,ORD00264,SUP_007,4.08,5,2025-08-12,2025-08-17,2025-08-16,1125,26.14,452,Storm,West,Yes,0.51,LocalTruckers,Weather,1,True,False,False,True,0.15629322257517755
3,271,1813,1,ORD00265,SUP_017,2.57,5,2025-01-02,2025-01-07,2025-01-07,1076,31.0,1355,Rainy,East,No,0.8,DHL,Weather,1,True,False,False,False,0.149476006536417
2,203,1856,1,ORD00266,SUP_009,3.35,6,2025-04-17,2025-04-23,2025-04-26,126,36.51,1015,Storm,South,Yes,0.9,LocalTruckers,Weather,0,True,False,False,True,0.1093749999410695
3,264,1648,1,ORD00267,SUP_007,4.37,9,2025-04-23,2025-05-02,2025-05-07,1720,26.04,1056,Rainy,North,Yes,0.99,DHL,Weather,0,True,False,True,False,0.16019417466007635
1,258,2211,1,ORD00268,SUP_017,4.52,6,2025-04-01,2025-04-07,2025-04-07,1911,12.05,774,Rainy,South,No,0.95,LocalTruckers,Weather,1,True,False,False,True,0.11668928081560866
5,241,3078,1,ORD00269,SUP_003,3.13,11,2025-02-17,2025-02-28,2025-02-26,631,20.11,723,Rainy,East,No,0.54,DHL,Weather,1,True,False,True,False,0.07829759581601768
5,208,2056,1,ORD00270,SUP_016,3.85,3,2025-11-21,2025-11-24,2025-11-26,1747,17.77,624,Rainy,North,Yes,0.58,FedEx,Customs,0,False,False,False,True,0.10116731512589139
2,209,3054,1,ORD00271,SUP_005,3.82,10,2025-08-06,2025-08-16,2025-08-20,657,49.1,1045,Rainy,West,Yes,0.57,FedEx,Traffic,0,False,False,False,True,0.06843483953227412
