order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,order_quantity,unit_price,total_order_value,previous_on_time_rate,on_time_delivery,shipment_mode_Road,shipment_mode_Sea,weather_condition_Cloudy,weather_condition_Rainy,weather_condition_Storm,region_East,region_North,region_South,region_West,holiday_period_Yes,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,promised_duration_days,actual_duration_days,delay_days
98,6729,0.6399999999999999,0.75,2024-08-12,2024-08-20,2024-08-21,0.40738255033557047,0.8888888888888891,0.626654554362471,0.5648714218848772,0.42333333333333334,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0.75,0.5714285714285714,0.3333333333333333
99,3064,0.44000000000000017,0.0,2024-01-02,2024-01-04,2024-01-04,0.07181208053691274,0.585858585858586,0.5817927571142776,0.3484103122388902,0.2833333333333332,1,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,0.0,0.07142857142857142,0.16666666666666666
100,5946,0.20000000000000018,0.875,2024-02-29,2024-03-09,2024-03-09,0.19731543624161074,0.8282828282828284,0.6894969991426121,0.5779487015865342,0.33999999999999986,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,0.875,0.5714285714285714,0.16666666666666666
101,8690,0.3600000000000001,0.375,2024-05-26,2024-05-31,2024-06-02,0.5134228187919463,0.25252525252525254,0.1535642836728861,0.04415475644899488,0.6066666666666665,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.375,0.4285714285714286,0.5
102,6949,0.0,1.0,2024-03-09,2024-03-19,2024-03-21,0.08926174496644294,0.38383838383838387,0.3731045604866697,0.15036534268112595,0.8499999999999996,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1.0,0.7857142857142857,0.5
103,1353,0.11999999999999988,0.5,2024-09-05,2024-09-11,2024-09-14,0.2859060402684564,0.7272727272727274,0.16409790552402725,0.13197700289834208,0.3666666666666667,0,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0.5,0.5714285714285714,0.6666666666666666
104,7169,0.72,0.875,2024-07-31,2024-08-09,2024-08-14,0.3261744966442953,0.7474747474747476,0.9689748091291388,0.727873966233725,0.7966666666666669,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.875,0.9285714285714286,0.9999999999999999
105,7960,0.6000000000000001,0.75,2024-08-18,2024-08-26,2024-08-29,0.5516778523489932,0.5656565656565657,0.8493365451353448,0.48621536476013655,0.2666666666666666,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,0.75,0.7142857142857143,0.6666666666666666
106,4989,0.52,0.875,2024-07-11,2024-07-20,2024-07-21,0.438255033557047,0.7171717171717172,0.9270669170783489,0.6691441585839982,0.019999999999999574,0,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0.875,0.6428571428571428,0.3333333333333333
107,4065,0.7600000000000002,0.75,2024-04-29,2024-05-07,2024-05-10,0.8583892617449664,0.4444444444444445,0.4134140366635365,0.19133478099217807,0.6699999999999995,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.75,0.7142857142857143,0.6666666666666666
108,2578,0.11999999999999988,0.625,2024-08-03,2024-08-10,2024-08-14,0.2684563758389262,0.5353535353535355,0.5998509778304005,0.3284300244180017,0.6566666666666667,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0.625,0.7142857142857143,0.8333333333333333
109,4187,0.20000000000000018,0.125,2024-03-06,2024-03-09,2024-03-10,0.9275167785234899,0.5050505050505052,0.652065896378557,0.3362972304506519,0.853333333333333,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.125,0.21428571428571427,0.3333333333333333
110,4834,0.08000000000000007,0.75,2024-08-17,2024-08-25,2024-08-26,0.212751677852349,0.18181818181818182,0.5583513656963214,0.10765772432187636,0.4199999999999995,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0.75,0.5714285714285714,0.3333333333333333
111,2487,0.7600000000000002,0.5,2024-09-06,2024-09-12,2024-09-13,0.6523489932885905,0.4545454545454546,0.24061772751398355,0.11760492597377531,0.41333333333333355,0,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,0.5,0.4285714285714286,0.3333333333333333
112,8868,0.44000000000000017,0.125,2024-01-04,2024-01-07,2024-01-12,0.5442953020134228,0.6666666666666667,0.12390274772383945,0.09468577733369395,0.8399999999999999,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.125,0.5,0.9999999999999999
113,8241,0.72,0.875,2024-07-10,2024-07-19,2024-07-18,0.11409395973154361,0.5353535353535355,0.9620952925325602,0.5203531984742119,0.4633333333333334,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.875,0.5,0.0
114,4828,0.56,0.375,2024-09-29,2024-10-04,2024-10-03,0.17986577181208055,0.7171717171717172,0.3048809864042788,0.22961796471760687,0.08999999999999986,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.375,0.21428571428571427,0.0
115,2618,0.20000000000000018,1.0,2024-08-05,2024-08-15,2024-08-18,0.6536912751677852,0.6363636363636365,0.5673763932552158,0.36890566681386006,0.2866666666666662,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.0,0.8571428571428571,0.6666666666666666
116,5007,0.15999999999999992,0.0,2024-10-30,2024-11-01,2024-11-01,0.959731543624161,0.38383838383838387,0.2285285591801739,0.09504397665823865,0.6099999999999999,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.0,0.07142857142857142,0.16666666666666666
117,4613,0.4800000000000002,1.0,2024-08-21,2024-08-31,2024-09-01,0.9919463087248321,0.7676767676767677,0.21993834973257664,0.18140887020820523,0.8599999999999999,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,0.7142857142857143,0.3333333333333333
118,9777,0.7600000000000002,0.25,2024-07-04,2024-07-08,2024-07-07,0.21543624161073827,0.32323232323232326,0.838649818315437,0.2779259626191245,0.23999999999999977,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0.25,0.14285714285714285,0.0
119,3804,0.15999999999999992,0.0,2024-08-28,2024-08-30,2024-09-01,0.4805369127516778,0.6767676767676769,0.43744743396072344,0.3052925592582638,0.9866666666666664,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0.0,0.21428571428571427,0.5
120,4155,0.15999999999999992,0.5,2024-06-26,2024-07-02,2024-07-07,0.19261744966442954,0.585858585858586,0.021083574898950724,0.023830309659550613,0.5,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,0.5,0.7142857142857143,0.9999999999999999
121,3059,0.56,0.0,2024-05-15,2024-05-17,2024-05-18,0.15503355704697985,0.7979797979797981,0.08190503409137305,0.08014237201379304,0.33000000000000007,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0,0.14285714285714285,0.3333333333333333
122,1854,0.6800000000000002,0.75,2024-01-14,2024-01-22,2024-01-26,0.31610738255033555,0.7272727272727274,0.7016086228718409,0.516960459613557,0.8999999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.75,0.7857142857142857,0.8333333333333333
123,1172,0.44000000000000017,0.0,2024-02-27,2024-02-29,2024-03-05,0.07248322147651005,0.29292929292929293,0.19717062017719347,0.06382211057235002,0.21999999999999975,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,0.0,0.4285714285714286,0.9999999999999999
124,4290,0.20000000000000018,0.125,2024-06-29,2024-07-02,2024-07-03,0.4711409395973154,0.9696969696969698,0.014204058302372109,0.03279506694395668,0.8866666666666663,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0.125,0.21428571428571427,0.3333333333333333
125,9310,0.8399999999999999,0.0,2024-09-21,2024-09-23,2024-09-24,0.5805369127516778,0.16161616161616163,0.3843424651941371,0.06727489649042975,0.8366666666666664,0,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333
126,8935,0.08000000000000007,0.625,2024-07-27,2024-08-03,2024-08-07,0.9973154362416107,0.13131313131313133,0.7580798595517086,0.10669454788942104,0.8233333333333333,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.625,0.7142857142857143,0.8333333333333333
127,7868,0.11999999999999988,0.625,2024-01-07,2024-01-14,2024-01-16,0.6785234899328859,0.393939393939394,0.730914955293349,0.29465257319366767,0.5599999999999996,0,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,0.625,0.5714285714285714,0.5
128,4510,0.9199999999999999,0.0,2024-09-24,2024-09-26,2024-10-01,0.6395973154362415,0.36363636363636365,0.2243436900338872,0.08863768869382208,0.45666666666666655,0,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,0.0,0.4285714285714286,0.9999999999999999
129,3049,0.040000000000000036,0.125,2024-09-22,2024-09-25,2024-09-24,0.4879194630872483,0.47474747474747475,0.6928877638508961,0.33572508093684383,0.4033333333333329,1,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0.125,0.07142857142857142,0.0
130,2065,0.8800000000000001,0.75,2024-04-03,2024-04-11,2024-04-16,0.19731543624161074,0.010101010101010102,0.12224921406116034,0.002547393261698676,0.21333333333333337,0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.75,0.8571428571428571,0.9999999999999999
131,1786,0.40000000000000013,0.625,2024-05-29,2024-06-05,2024-06-08,0.8946308724832215,0.7676767676767677,0.08633078838851915,0.08047106856462637,0.293333333333333,0,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.625,0.6428571428571428,0.6666666666666666
132,5281,0.44000000000000017,0.25,2024-07-29,2024-08-02,2024-08-05,0.31409395973154364,0.48484848484848486,0.09072183889274488,0.05322747025091919,0.8366666666666664,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.25,0.4285714285714286,0.6666666666666666
133,9271,0.20000000000000018,0.875,2024-06-23,2024-07-02,2024-07-05,0.08791946308724831,0.8888888888888891,0.8480218838035356,0.758173094515891,0.853333333333333,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,0.875,0.7857142857142857,0.6666666666666666
134,6059,0.9600000000000002,1.0,2024-09-26,2024-10-06,2024-10-05,0.04496644295302014,0.7777777777777779,0.7553015147184909,0.5934768145552786,0.9666666666666663,1,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,1.0,0.5714285714285714,0.0
135,3515,0.4800000000000002,0.5,2024-03-30,2024-04-05,2024-04-04,0.2395973154362416,0.7676767676767677,0.5632997182868574,0.4408114172088978,0.4199999999999995,1,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.5,0.2857142857142857,0.0
136,8032,0.0,0.625,2024-07-21,2024-07-28,2024-07-29,0.9268456375838926,0.6262626262626264,0.2121238721267301,0.1435489401243711,0.10666666666666647,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0.625,0.5,0.3333333333333333
137,3324,0.56,0.375,2024-06-15,2024-06-20,2024-06-22,0.8939597315436241,0.5050505050505052,0.1117462132037725,0.06593062754242356,0.029999999999999805,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.375,0.4285714285714286,0.5
138,7783,0.8,0.0,2024-08-04,2024-08-06,2024-08-07,0.9187919463087247,0.5656565656565657,0.2778508145184338,0.16661127636069326,0.6933333333333329,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333
139,5298,0.40000000000000013,1.0,2024-10-03,2024-10-13,2024-10-16,0.7134228187919462,0.5454545454545455,0.6739456171150942,0.37450033808015537,0.8199999999999998,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1.0,0.8571428571428571,0.6666666666666666
140,4059,0.56,0.375,2024-02-29,2024-03-05,2024-03-04,0.8402684563758389,0.9494949494949496,0.0961070509941616,0.10845421909592967,0.7133333333333334,1,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.375,0.21428571428571427,0.0
141,7108,0.72,0.875,2024-03-08,2024-03-17,2024-03-20,0.49395973154362416,0.595959595959596,0.013955007553178456,0.020042037346585828,0.22999999999999998,0,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0.875,0.7857142857142857,0.6666666666666666
142,4511,0.6399999999999999,0.75,2024-11-13,2024-11-21,2024-11-21,0.08993288590604026,0.20202020202020202,0.5490670803903156,0.11710393963375981,0.9033333333333329,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.75,0.5,0.16666666666666666
143,9815,0.8399999999999999,0.375,2024-10-11,2024-10-16,2024-10-18,0.08859060402684563,0.8080808080808082,0.16316906871350997,0.14572992215573982,0.8899999999999997,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.375,0.4285714285714286,0.5
144,5996,0.040000000000000036,0.625,2024-08-09,2024-08-16,2024-08-19,0.7932885906040268,0.25252525252525254,0.4014412281059895,0.10738743244731076,0.6966666666666668,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.625,0.6428571428571428,0.6666666666666666
145,2907,0.040000000000000036,0.625,2024-01-27,2024-02-03,2024-02-02,0.03020134228187919,0.04040404040404041,0.883499367166129,0.04409450910118508,0.1766666666666663,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.625,0.3571428571428571,0.0
146,8097,0.9199999999999999,0.75,2024-11-19,2024-11-27,2024-11-30,0.1181208053691275,0.19191919191919193,0.8911280774098722,0.17863757232510838,0.12666666666666648,0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0.75,0.7142857142857143,0.6666666666666666
147,1256,0.6000000000000001,0.5,2024-08-11,2024-08-17,2024-08-22,0.6429530201342282,0.09090909090909093,0.17051810721430613,0.018489586572404404,0.23999999999999977,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5,0.7142857142857143,0.9999999999999999
148,8441,0.20000000000000018,0.625,2024-11-26,2024-12-03,2024-12-08,0.3879194630872483,0.6565656565656567,0.26259135263136407,0.18307712888299713,0.15333333333333288,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.625,0.7857142857142857,0.9999999999999999
149,1780,0.4800000000000002,0.75,2024-10-14,2024-10-22,2024-10-26,0.993959731543624,0.30303030303030304,0.3294451475931899,0.10618983614824445,0.8199999999999998,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.75,0.7857142857142857,0.8333333333333333
150,5748,0.040000000000000036,0.375,2024-10-26,2024-10-31,2024-11-02,0.5865771812080537,0.7575757575757577,0.23740660596905236,0.1920751343713142,0.7133333333333334,0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.375,0.4285714285714286,0.5
